"Event Time","Exit Event ID","POS Transaction ID","EPC","Site Code","Read Point","Last Read Time","Product Code","Color","Size","Manuf","Article","Ref Number","Style","att1","att2"
"2022-01-29T14:34:57Z","Event ID 3","POS Transaction ID 6","EPC 3","Site 12","READ POINT 4","2022-10-29T09:38:59Z","Product 5","Yellow","M","Bata","Article6","Ref7","Style3","check1","atts"
"2021-10-05T01:48:05Z","Event ID 1","POS Transaction ID 6","EPC 3","Site 10","READ POINT 4","2023-04-13T17:45:06Z","Product 2","Red","XXS","Adidas","Article2","Ref2","Style3","check1","att3"
"2022-09-09T17:15:10Z","Event ID 5","POS Transaction ID 5","EPC 3","Site 14","READ POINT 1","2023-05-26T01:21:27Z","Product 3","White","XXXL","Lee Cooper","Article6","Ref7","Style1","check3","att3"
"2021-10-27T12:13:48Z","Event ID 6","POS Transaction ID 2","EPC 3","Site 13","READ POINT 5","2023-04-15T21:22:02Z","Product 2","Yellow","XXS","Bata","Article7","Ref8","Style1","check3","att4"
"2021-06-04T04:49:15Z","Event ID 9","POS Transaction ID 2","EPC 4","Site 15","READ POINT 5","2023-02-12T23:37:49Z","Product 1","Orange","XXL","Nike","Article5","Ref4","Style2","check2","att2"
"2022-08-06T11:45:09Z","Event ID 1","POS Transaction ID 5","EPC 5","Site 15","READ POINT 2","2022-08-14T02:12:57Z","Product 1","White","XXL","Adidas","Article8","Ref1","Style8","check2","atts"
"2020-09-17T01:51:42Z","Event ID 1","POS Transaction ID 3","EPC 3","Site 11","READ POINT 3","2022-12-09T10:37:57Z","Product 1","White","M","Lee Cooper","Article8","Ref7","Style7","check3","atts"
"2021-05-15T02:59:21Z","Event ID 7","POS Transaction ID 1","EPC 4","Site 11","READ POINT 5","2023-03-09T04:35:56Z","Product 2","Yellow","XXS","Madame","Article2","Ref3","Style2","check2","atts"
"2021-12-23T22:53:05Z","Event ID 6","POS Transaction ID 4","EPC 5","Site 14","READ POINT 3","2023-06-12T09:28:19Z","Product 1","Black","XXS","Nike","Article5","Ref2","Style1","check2","att4"
"2022-02-12T01:00:04Z","Event ID 4","POS Transaction ID 1","EPC 3","Site 15","READ POINT 4","2023-01-05T14:11:10Z","Product 4","Pink","M","Lee Cooper","Article5","Ref6","Style3","check1","atts"
"2022-10-03T12:13:14Z","Event ID 4","POS Transaction ID 5","EPC 2","Site 13","READ POINT 5","2022-07-20T08:32:54Z","Product 4","Blue","XL","Bata","Article7","Ref6","Style5","check2","att4"
"2023-05-14T00:57:00Z","Event ID 9","POS Transaction ID 3","EPC 3","Site 15","READ POINT 1","2023-05-07T08:08:46Z","Product 4","White","XXXL","Adidas","Article8","Ref1","Style2","check1","att4"
"2021-10-07T13:40:30Z","Event ID 9","POS Transaction ID 6","EPC 5","Site 14","READ POINT 4","2023-01-28T11:19:05Z","Product 5","White","S","Adidas","Article8","Ref8","Style3","check2","att2"
"2020-12-02T22:24:10Z","Event ID 2","POS Transaction ID 4","EPC 3","Site 13","READ POINT 2","2022-07-21T02:29:21Z","Product 2","Black","XXXL","Bata","Article3","Ref1","Style4","check1","att4"
"2020-07-14T23:08:17Z","Event ID 8","POS Transaction ID 1","EPC 3","Site 12","READ POINT 4","2022-12-21T17:02:21Z","Product 3","Yellow","XXL","Madame","Article3","Ref3","Style2","check2","att2"
"2022-12-21T20:45:31Z","Event ID 8","POS Transaction ID 5","EPC 2","Site 11","READ POINT 4","2023-05-23T10:28:48Z","Product 5","Orange","XXXL","Adidas","Article7","Ref3","Style7","check3","att2"
"2022-07-16T00:33:48Z","Event ID 9","POS Transaction ID 1","EPC 4","Site 10","READ POINT 3","2023-04-17T01:57:01Z","Product 2","Green","XL","Puma","Article2","Ref6","Style8","check3","atts"
"2021-04-12T20:43:18Z","Event ID 4","POS Transaction ID 5","EPC 3","Site 13","READ POINT 5","2022-07-14T16:13:26Z","Product 4","Red","L","Madame","Article8","Ref1","Style3","check3","att4"
"2022-11-09T22:56:07Z","Event ID 8","POS Transaction ID 6","EPC 5","Site 14","READ POINT 4","2023-04-13T04:26:12Z","Product 2","Pink","XL","Lee Cooper","Article7","Ref2","Style2","check3","att4"
"2022-05-24T04:45:00Z","Event ID 6","POS Transaction ID 3","EPC 5","Site 12","READ POINT 3","2022-12-05T11:54:59Z","Product 4","White","M","Adidas","Article2","Ref8","Style1","check3","atts"
"2021-06-16T17:25:50Z","Event ID 8","POS Transaction ID 1","EPC 5","Site 11","READ POINT 4","2023-01-21T04:25:36Z","Product 2","Orange","M","Nike","Article3","Ref3","Style4","check1","atts"
"2020-10-31T21:28:28Z","Event ID 1","POS Transaction ID 4","EPC 5","Site 15","READ POINT 1","2023-05-18T12:41:04Z","Product 3","Blue","S","Zara","Article5","Ref7","Style8","check1","atts"
"2021-07-21T17:13:04Z","Event ID 7","POS Transaction ID 2","EPC 5","Site 15","READ POINT 4","2023-03-21T05:10:55Z","Product 3","Yellow","XXS","Zara","Article8","Ref2","Style2","check2","att4"
"2021-03-17T23:51:55Z","Event ID 4","POS Transaction ID 6","EPC 4","Site 10","READ POINT 4","2022-09-20T04:12:36Z","Product 3","Red","S","Lee Cooper","Article5","Ref2","Style3","check2","att2"
"2021-11-26T11:11:02Z","Event ID 2","POS Transaction ID 2","EPC 4","Site 13","READ POINT 5","2022-09-13T01:17:21Z","Product 2","Green","XL","Bata","Article3","Ref1","Style2","check3","att2"
"2022-07-22T09:10:53Z","Event ID 9","POS Transaction ID 5","EPC 3","Site 13","READ POINT 2","2022-09-24T09:35:45Z","Product 1","Black","L","Lee Cooper","Article6","Ref6","Style4","check1","atts"
"2021-09-14T20:21:48Z","Event ID 1","POS Transaction ID 1","EPC 4","Site 15","READ POINT 5","2022-11-05T18:53:40Z","Product 4","Red","S","Adidas","Article3","Ref7","Style2","check3","att4"
"2022-12-10T03:12:16Z","Event ID 6","POS Transaction ID 2","EPC 3","Site 12","READ POINT 5","2022-06-17T11:19:32Z","Product 2","Black","XXL","Adidas","Article3","Ref2","Style6","check1","att4"
"2022-04-21T18:19:16Z","Event ID 5","POS Transaction ID 4","EPC 4","Site 10","READ POINT 5","2022-08-03T16:38:35Z","Product 5","White","XXXL","Bata","Article8","Ref1","Style1","check3","att2"
"2020-10-28T03:07:51Z","Event ID 9","POS Transaction ID 2","EPC 2","Site 14","READ POINT 5","2023-01-14T06:59:56Z","Product 4","Blue","XS","Lee Cooper","Article1","Ref8","Style6","check3","att4"
"2022-09-30T20:59:22Z","Event ID 3","POS Transaction ID 4","EPC 2","Site 11","READ POINT 4","2022-12-23T12:34:52Z","Product 3","Blue","XXS","Madame","Article7","Ref8","Style8","check1","att3"
"2021-03-19T07:31:51Z","Event ID 8","POS Transaction ID 2","EPC 5","Site 15","READ POINT 5","2023-02-05T10:46:43Z","Product 4","Green","XS","Puma","Article2","Ref4","Style8","check1","atts"
"2021-04-22T00:13:44Z","Event ID 8","POS Transaction ID 4","EPC 5","Site 11","READ POINT 1","2022-11-16T20:48:41Z","Product 3","Yellow","XXL","Adidas","Article5","Ref5","Style6","check3","atts"
"2022-03-11T11:04:16Z","Event ID 4","POS Transaction ID 5","EPC 1","Site 10","READ POINT 1","2023-01-17T05:47:39Z","Product 1","Green","L","Adidas","Article8","Ref3","Style2","check2","att4"
"2020-10-20T05:20:24Z","Event ID 5","POS Transaction ID 2","EPC 1","Site 15","READ POINT 5","2022-11-26T09:50:08Z","Product 1","White","XXS","Puma","Article7","Ref2","Style5","check3","att4"
"2023-04-17T21:48:20Z","Event ID 4","POS Transaction ID 4","EPC 3","Site 13","READ POINT 5","2022-07-01T20:13:12Z","Product 5","Yellow","M","Nike","Article2","Ref1","Style7","check3","att2"
"2021-06-19T18:46:21Z","Event ID 8","POS Transaction ID 2","EPC 1","Site 12","READ POINT 5","2022-09-08T15:34:59Z","Product 2","Yellow","XXS","Lee Cooper","Article6","Ref1","Style4","check3","atts"
"2023-01-08T01:22:19Z","Event ID 6","POS Transaction ID 6","EPC 4","Site 14","READ POINT 5","2023-03-01T08:47:54Z","Product 3","Black","M","Zara","Article3","Ref8","Style7","check1","att2"
"2022-02-16T06:38:53Z","Event ID 8","POS Transaction ID 2","EPC 2","Site 10","READ POINT 3","2023-03-28T22:12:50Z","Product 2","Red","XXL","Lee Cooper","Article3","Ref2","Style1","check3","att2"
"2022-04-24T04:51:04Z","Event ID 1","POS Transaction ID 3","EPC 4","Site 10","READ POINT 4","2023-06-09T17:09:30Z","Product 2","Orange","XXL","Madame","Article7","Ref6","Style7","check3","att2"
"2021-09-02T02:41:33Z","Event ID 4","POS Transaction ID 5","EPC 4","Site 10","READ POINT 3","2023-04-19T14:23:22Z","Product 5","White","L","Bata","Article8","Ref2","Style4","check1","att2"
"2020-10-29T21:19:51Z","Event ID 1","POS Transaction ID 3","EPC 3","Site 14","READ POINT 4","2022-12-04T02:41:26Z","Product 2","Yellow","L","Nike","Article1","Ref3","Style2","check2","att4"
"2021-04-22T11:08:46Z","Event ID 3","POS Transaction ID 1","EPC 4","Site 14","READ POINT 3","2022-08-03T18:51:38Z","Product 4","Red","M","Madame","Article5","Ref4","Style3","check3","att2"
"2022-03-22T15:22:09Z","Event ID 9","POS Transaction ID 1","EPC 2","Site 15","READ POINT 2","2023-02-04T13:47:52Z","Product 5","Orange","XL","Madame","Artical4","Ref2","Style7","check1","att3"
"2021-07-12T02:29:07Z","Event ID 1","POS Transaction ID 1","EPC 1","Site 11","READ POINT 4","2023-05-01T05:26:39Z","Product 5","Black","XL","Madame","Article5","Ref8","Style3","check3","att3"
"2020-08-23T20:54:34Z","Event ID 8","POS Transaction ID 2","EPC 4","Site 14","READ POINT 5","2023-03-13T19:12:39Z","Product 3","Green","XXL","Nike","Article3","Ref4","Style8","check2","att4"
"2021-08-11T02:50:38Z","Event ID 1","POS Transaction ID 1","EPC 4","Site 13","READ POINT 1","2022-06-26T18:38:15Z","Product 3","Blue","XXL","Puma","Article8","Ref2","Style5","check3","att2"
"2020-07-25T17:18:53Z","Event ID 2","POS Transaction ID 1","EPC 1","Site 11","READ POINT 2","2023-02-21T23:55:15Z","Product 2","Black","XS","Adidas","Artical4","Ref6","Style2","check3","att3"
"2021-11-02T12:28:23Z","Event ID 8","POS Transaction ID 5","EPC 4","Site 10","READ POINT 1","2022-09-16T04:40:29Z","Product 3","Green","XXXL","Nike","Article1","Ref3","Style5","check1","att3"
"2022-10-09T18:29:19Z","Event ID 8","POS Transaction ID 1","EPC 3","Site 11","READ POINT 4","2023-02-07T06:30:23Z","Product 1","Red","XXXL","Nike","Article6","Ref5","Style1","check1","att4"
"2020-10-17T19:15:28Z","Event ID 6","POS Transaction ID 3","EPC 2","Site 11","READ POINT 1","2022-06-12T20:01:15Z","Product 5","Yellow","M","Puma","Article7","Ref2","Style6","check1","att3"
"2020-10-22T01:09:16Z","Event ID 9","POS Transaction ID 2","EPC 2","Site 14","READ POINT 3","2023-02-06T22:03:07Z","Product 2","Green","L","Lee Cooper","Article1","Ref8","Style5","check2","att2"
"2022-04-07T09:53:38Z","Event ID 1","POS Transaction ID 1","EPC 1","Site 11","READ POINT 1","2022-10-25T08:28:57Z","Product 1","White","XXL","Nike","Article2","Ref7","Style3","check2","atts"
"2022-02-22T17:04:41Z","Event ID 9","POS Transaction ID 5","EPC 3","Site 13","READ POINT 1","2023-06-10T14:59:21Z","Product 1","White","XS","Nike","Article8","Ref8","Style7","check1","att3"
"2021-07-15T05:57:07Z","Event ID 8","POS Transaction ID 1","EPC 5","Site 10","READ POINT 1","2023-05-31T03:20:58Z","Product 2","Orange","S","Nike","Article2","Ref1","Style8","check2","att2"
"2022-05-05T23:42:34Z","Event ID 8","POS Transaction ID 2","EPC 1","Site 15","READ POINT 2","2023-06-21T14:24:24Z","Product 4","Blue","XL","Madame","Article8","Ref8","Style2","check2","att2"
"2022-03-09T23:47:27Z","Event ID 7","POS Transaction ID 3","EPC 3","Site 10","READ POINT 5","2022-07-19T04:53:39Z","Product 2","Yellow","XL","Adidas","Artical4","Ref3","Style1","check3","att4"
"2022-10-02T17:08:40Z","Event ID 6","POS Transaction ID 4","EPC 4","Site 13","READ POINT 4","2022-06-05T11:00:32Z","Product 5","Orange","XXL","Lee Cooper","Artical4","Ref6","Style4","check3","att2"
"2020-06-30T23:00:27Z","Event ID 4","POS Transaction ID 5","EPC 5","Site 10","READ POINT 3","2022-11-12T11:23:06Z","Product 2","Black","XXS","Puma","Artical4","Ref7","Style4","check2","atts"
"2022-09-12T08:01:28Z","Event ID 6","POS Transaction ID 6","EPC 5","Site 11","READ POINT 2","2022-09-07T16:49:44Z","Product 4","Red","S","Madame","Article1","Ref1","Style6","check1","att3"
"2022-08-01T04:38:21Z","Event ID 7","POS Transaction ID 1","EPC 1","Site 11","READ POINT 5","2023-02-15T19:27:42Z","Product 1","Pink","M","Puma","Article3","Ref8","Style5","check1","atts"
"2021-07-30T21:04:56Z","Event ID 5","POS Transaction ID 2","EPC 3","Site 10","READ POINT 4","2023-04-22T09:22:14Z","Product 3","Orange","XXS","Puma","Article6","Ref5","Style2","check2","att2"
"2021-07-03T04:18:34Z","Event ID 1","POS Transaction ID 5","EPC 2","Site 11","READ POINT 1","2023-05-26T00:08:25Z","Product 3","Red","XXXL","Zara","Article5","Ref6","Style3","check1","att4"
"2023-02-24T19:53:46Z","Event ID 2","POS Transaction ID 2","EPC 3","Site 13","READ POINT 5","2023-04-01T20:25:40Z","Product 1","Green","L","Madame","Article2","Ref2","Style5","check1","att4"
"2022-03-12T22:17:48Z","Event ID 1","POS Transaction ID 2","EPC 4","Site 11","READ POINT 3","2023-05-04T15:30:55Z","Product 3","Black","M","Adidas","Article6","Ref5","Style8","check1","att4"
"2020-12-21T20:43:36Z","Event ID 6","POS Transaction ID 1","EPC 3","Site 15","READ POINT 1","2022-08-14T11:15:23Z","Product 1","Yellow","XL","Zara","Artical4","Ref1","Style4","check3","atts"
"2022-03-05T11:57:07Z","Event ID 8","POS Transaction ID 6","EPC 4","Site 11","READ POINT 4","2022-12-13T07:43:55Z","Product 2","Blue","XL","Zara","Article1","Ref6","Style6","check2","att4"
"2021-07-23T17:47:50Z","Event ID 2","POS Transaction ID 3","EPC 3","Site 12","READ POINT 2","2023-05-20T15:59:50Z","Product 3","Blue","XL","Bata","Article6","Ref2","Style3","check2","att4"
"2021-07-26T01:35:46Z","Event ID 5","POS Transaction ID 5","EPC 4","Site 11","READ POINT 2","2022-10-21T11:58:02Z","Product 3","Orange","XL","Lee Cooper","Article3","Ref8","Style2","check3","att4"
"2022-04-14T18:10:55Z","Event ID 7","POS Transaction ID 3","EPC 3","Site 14","READ POINT 5","2022-07-28T02:20:38Z","Product 4","Green","XS","Zara","Article7","Ref5","Style7","check1","atts"
"2020-11-21T15:51:07Z","Event ID 7","POS Transaction ID 6","EPC 2","Site 14","READ POINT 5","2022-07-10T09:46:22Z","Product 2","Orange","XXS","Adidas","Article3","Ref4","Style7","check2","att4"
"2022-02-23T04:53:04Z","Event ID 3","POS Transaction ID 1","EPC 2","Site 13","READ POINT 1","2022-10-21T14:19:55Z","Product 3","White","XL","Zara","Article2","Ref6","Style2","check1","att2"
"2020-06-03T12:59:07Z","Event ID 2","POS Transaction ID 4","EPC 3","Site 10","READ POINT 2","2022-09-12T01:21:40Z","Product 1","Blue","XS","Adidas","Article5","Ref7","Style2","check2","atts"
"2020-09-13T13:46:12Z","Event ID 2","POS Transaction ID 2","EPC 3","Site 13","READ POINT 1","2022-10-12T18:12:07Z","Product 4","Green","XXL","Adidas","Article7","Ref4","Style5","check3","att2"
"2020-08-21T00:49:21Z","Event ID 5","POS Transaction ID 6","EPC 1","Site 15","READ POINT 2","2023-05-14T09:02:23Z","Product 1","Blue","XXXL","Zara","Article1","Ref6","Style4","check2","atts"
"2020-08-10T13:56:07Z","Event ID 3","POS Transaction ID 5","EPC 1","Site 11","READ POINT 3","2022-09-06T03:00:09Z","Product 1","Blue","XS","Lee Cooper","Article6","Ref3","Style4","check3","att2"
"2022-02-03T07:25:57Z","Event ID 1","POS Transaction ID 2","EPC 3","Site 10","READ POINT 1","2023-05-17T22:21:21Z","Product 5","Red","XXS","Madame","Article2","Ref5","Style1","check2","att2"
"2020-11-28T19:56:35Z","Event ID 6","POS Transaction ID 3","EPC 4","Site 14","READ POINT 5","2022-07-19T19:48:44Z","Product 3","Yellow","L","Puma","Article1","Ref8","Style7","check2","att3"
"2021-03-31T14:50:03Z","Event ID 3","POS Transaction ID 3","EPC 3","Site 12","READ POINT 5","2023-04-14T02:57:48Z","Product 1","Yellow","XL","Puma","Article3","Ref4","Style8","check2","att4"
"2021-07-14T07:14:44Z","Event ID 5","POS Transaction ID 3","EPC 1","Site 14","READ POINT 5","2022-08-25T09:06:53Z","Product 3","Pink","XS","Bata","Article7","Ref7","Style1","check1","atts"
"2022-05-02T02:22:54Z","Event ID 7","POS Transaction ID 4","EPC 3","Site 14","READ POINT 2","2022-12-27T04:53:56Z","Product 2","Yellow","XS","Puma","Article6","Ref5","Style6","check3","att3"
"2022-07-24T16:10:03Z","Event ID 3","POS Transaction ID 5","EPC 5","Site 13","READ POINT 2","2023-05-20T20:36:59Z","Product 1","Orange","XXL","Adidas","Article7","Ref5","Style7","check3","att2"
"2022-09-11T23:27:50Z","Event ID 2","POS Transaction ID 2","EPC 2","Site 11","READ POINT 1","2023-04-11T13:40:09Z","Product 3","Red","S","Puma","Artical4","Ref3","Style7","check3","att3"
"2021-01-14T16:03:05Z","Event ID 4","POS Transaction ID 4","EPC 4","Site 15","READ POINT 2","2022-06-01T14:25:01Z","Product 1","Blue","M","Puma","Article7","Ref5","Style8","check2","att3"
"2021-09-20T15:39:52Z","Event ID 7","POS Transaction ID 5","EPC 2","Site 10","READ POINT 5","2022-06-27T21:15:02Z","Product 5","Pink","XXL","Nike","Artical4","Ref7","Style3","check2","att3"
"2020-12-27T08:48:06Z","Event ID 9","POS Transaction ID 3","EPC 3","Site 10","READ POINT 3","2023-05-19T16:12:32Z","Product 2","Pink","XL","Zara","Article8","Ref5","Style7","check2","att4"
"2022-05-28T16:54:06Z","Event ID 5","POS Transaction ID 6","EPC 3","Site 13","READ POINT 4","2023-03-02T06:13:48Z","Product 4","White","S","Nike","Article5","Ref2","Style7","check3","atts"
"2023-01-31T23:26:29Z","Event ID 1","POS Transaction ID 5","EPC 5","Site 13","READ POINT 1","2023-03-03T22:07:54Z","Product 5","Blue","M","Lee Cooper","Article7","Ref6","Style5","check2","att3"
"2022-10-30T05:21:13Z","Event ID 3","POS Transaction ID 1","EPC 1","Site 14","READ POINT 2","2023-03-11T04:29:30Z","Product 4","Orange","XXL","Nike","Article6","Ref1","Style5","check3","att3"
"2023-03-02T02:31:44Z","Event ID 7","POS Transaction ID 1","EPC 5","Site 14","READ POINT 2","2022-06-10T16:03:42Z","Product 3","Orange","XS","Lee Cooper","Artical4","Ref5","Style2","check1","att2"
"2021-01-23T23:26:30Z","Event ID 1","POS Transaction ID 1","EPC 5","Site 15","READ POINT 5","2023-01-17T10:10:14Z","Product 2","White","S","Puma","Artical4","Ref1","Style7","check2","att4"
"2022-10-08T14:03:36Z","Event ID 4","POS Transaction ID 5","EPC 3","Site 12","READ POINT 1","2022-11-24T17:04:47Z","Product 1","Red","M","Bata","Article5","Ref2","Style2","check1","atts"
"2022-05-01T06:24:00Z","Event ID 3","POS Transaction ID 3","EPC 5","Site 13","READ POINT 2","2022-06-02T09:26:33Z","Product 2","Black","XXS","Madame","Article5","Ref5","Style6","check3","att2"
"2021-05-04T04:33:28Z","Event ID 9","POS Transaction ID 5","EPC 2","Site 10","READ POINT 2","2022-12-26T06:32:19Z","Product 4","White","XS","Puma","Artical4","Ref7","Style5","check2","att3"
"2022-08-17T15:33:28Z","Event ID 5","POS Transaction ID 5","EPC 2","Site 10","READ POINT 1","2023-03-03T13:29:37Z","Product 4","Green","XXL","Nike","Artical4","Ref2","Style8","check2","att4"
"2023-05-31T09:58:39Z","Event ID 6","POS Transaction ID 1","EPC 4","Site 14","READ POINT 4","2022-09-04T10:11:37Z","Product 5","Pink","XL","Madame","Article8","Ref6","Style1","check3","att3"
"2020-06-29T09:59:05Z","Event ID 5","POS Transaction ID 3","EPC 3","Site 12","READ POINT 4","2022-06-14T22:05:13Z","Product 2","Black","XXS","Madame","Article6","Ref3","Style2","check3","att3"
"2023-02-26T01:22:31Z","Event ID 2","POS Transaction ID 3","EPC 4","Site 13","READ POINT 1","2023-03-12T20:31:34Z","Product 2","Green","S","Zara","Article3","Ref3","Style1","check2","att3"
"2022-10-19T17:59:46Z","Event ID 6","POS Transaction ID 2","EPC 2","Site 14","READ POINT 3","2023-03-30T06:32:26Z","Product 5","Black","XXL","Nike","Article5","Ref7","Style7","check3","atts"
"2020-08-08T07:22:16Z","Event ID 4","POS Transaction ID 6","EPC 2","Site 14","READ POINT 5","2022-06-22T21:21:19Z","Product 4","Pink","XL","Zara","Article5","Ref4","Style3","check2","att4"
"2023-05-18T08:38:23Z","Event ID 6","POS Transaction ID 4","EPC 4","Site 10","READ POINT 5","2023-05-08T17:47:22Z","Product 4","Red","XXXL","Madame","Article5","Ref6","Style2","check1","att2"
"2022-10-02T13:58:15Z","Event ID 1","POS Transaction ID 1","EPC 1","Site 10","READ POINT 3","2022-10-22T20:21:02Z","Product 2","Red","L","Adidas","Article1","Ref1","Style7","check2","att4"
