"Event Time","Event ID","EPC","Site Code","Exit Door ID","Last Prior Read","Last Read Time","Status","Video URL","Product Code","Color","Size","Manuf","Article","Style","Ref Number"
"2023-05-19T11:34:06Z","Event ID 5","EPC 5","Site 15","Exit Door ID 5","","2023-01-24T16:12:51Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Blue","XXXL","Bata","Article7","Style1","Ref7"
"2021-06-06T19:21:26Z","Event ID 9","EPC 4","Site 10","Exit Door ID 5","","2022-06-29T07:47:10Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","White","XL","Madame","Article8","Style5","Ref1"
"2021-03-29T22:34:07Z","Event ID 2","EPC 2","Site 13","Exit Door ID 4","Last Prior Read 2","2023-05-09T10:46:03Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Red","XXL","Nike","Artical4","Style7","Ref5"
"2021-02-16T10:03:48Z","Event ID 1","EPC 2","Site 10","Exit Door ID 4","Last Prior Read 2","2022-10-29T00:39:23Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 2","Orange","XXS","Bata","Article8","Style4","Ref2"
"2022-08-14T23:04:45Z","Event ID 3","EPC 4","Site 12","Exit Door ID 1","","2023-03-13T15:46:36Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Green","XXXL","Adidas","Artical4","Style1","Ref6"
"2021-03-07T05:46:20Z","Event ID 7","EPC 5","Site 12","Exit Door ID 2","","2022-10-17T20:12:44Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","Green","M","Zara","Article8","Style8","Ref1"
"2021-03-06T00:11:38Z","Event ID 6","EPC 4","Site 13","Exit Door ID 5","Last Prior Read 4","2023-04-03T15:52:20Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 3","Pink","M","Zara","Article3","Style3","Ref3"
"2022-10-12T18:31:24Z","Event ID 2","EPC 2","Site 14","Exit Door ID 5","Last Prior Read 2","2022-12-07T02:13:54Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Red","XXS","Nike","Article5","Style2","Ref1"
"2022-08-09T13:57:32Z","Event ID 6","EPC 5","Site 10","Exit Door ID 5","Last Prior Read 6","2023-01-14T22:37:19Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Yellow","XXL","Zara","Artical4","Style4","Ref7"
"2021-10-20T11:50:01Z","Event ID 8","EPC 3","Site 14","Exit Door ID 3","Last Prior Read 6","2022-08-27T13:41:07Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Black","XL","Zara","Article8","Style5","Ref4"
"2020-12-30T05:32:50Z","Event ID 8","EPC 4","Site 15","Exit Door ID 2","Last Prior Read 6","2022-10-25T18:29:17Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 1","White","M","Madame","Article6","Style8","Ref8"
"2021-02-15T18:20:13Z","Event ID 6","EPC 1","Site 15","Exit Door ID 2","Last Prior Read 3","2023-05-17T01:52:00Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","Orange","XL","Nike","Article5","Style1","Ref6"
"2023-05-30T19:59:26Z","Event ID 9","EPC 3","Site 13","Exit Door ID 1","Last Prior Read 1","2023-06-11T22:42:15Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 3","Yellow","S","Nike","Article5","Style3","Ref2"
"2020-12-19T16:29:55Z","Event ID 4","EPC 2","Site 11","Exit Door ID 5","Last Prior Read 5","2022-06-06T18:11:15Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Pink","XXS","Puma","Article3","Style7","Ref7"
"2023-04-23T13:21:51Z","Event ID 3","EPC 5","Site 13","Exit Door ID 5","Last Prior Read 3","2023-01-02T00:28:17Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","Black","XXL","Adidas","Article1","Style3","Ref1"
"2022-07-18T23:43:32Z","Event ID 8","EPC 3","Site 15","Exit Door ID 1","Last Prior Read 1","2022-10-26T21:32:25Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Yellow","S","Lee Cooper","Article5","Style5","Ref8"
"2022-01-07T17:45:49Z","Event ID 9","EPC 4","Site 11","Exit Door ID 2","Last Prior Read 2","2023-04-05T04:33:39Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 1","Orange","L","Puma","Article6","Style2","Ref1"
"2021-10-21T01:38:36Z","Event ID 8","EPC 5","Site 11","Exit Door ID 4","Last Prior Read 4","2022-10-21T23:35:58Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","White","XXL","Bata","Article8","Style1","Ref7"
"2022-03-28T08:34:03Z","Event ID 5","EPC 5","Site 10","Exit Door ID 5","Last Prior Read 7","2022-11-18T15:21:10Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 1","Red","XXS","Zara","Article7","Style4","Ref1"
"2022-10-04T06:39:53Z","Event ID 4","EPC 2","Site 15","Exit Door ID 3","Last Prior Read 1","2022-11-08T01:13:53Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","White","S","Lee Cooper","Article5","Style5","Ref5"
"2021-04-28T23:12:35Z","Event ID 6","EPC 3","Site 12","Exit Door ID 1","","2022-11-07T04:02:20Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Yellow","XXL","Bata","Article5","Style3","Ref3"
"2022-05-21T10:22:16Z","Event ID 5","EPC 3","Site 10","Exit Door ID 1","Last Prior Read 5","2022-11-02T02:44:56Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 3","Pink","L","Nike","Article8","Style2","Ref2"
"2020-07-18T08:02:13Z","Event ID 3","EPC 5","Site 14","Exit Door ID 3","Last Prior Read 7","2023-03-16T19:08:52Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 2","Red","S","Lee Cooper","Article6","Style8","Ref2"
"2021-11-10T20:35:01Z","Event ID 3","EPC 1","Site 13","Exit Door ID 3","","2022-06-25T02:19:23Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","Green","L","Adidas","Article5","Style2","Ref1"
"2020-06-22T16:56:14Z","Event ID 4","EPC 1","Site 15","Exit Door ID 1","Last Prior Read 2","2022-07-15T13:39:43Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 3","Yellow","XXS","Madame","Article7","Style8","Ref7"
"2020-12-25T16:37:34Z","Event ID 5","EPC 1","Site 12","Exit Door ID 5","Last Prior Read 4","2022-06-09T08:28:53Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","White","XXXL","Lee Cooper","Article5","Style8","Ref4"
"2022-06-13T19:28:59Z","Event ID 7","EPC 1","Site 10","Exit Door ID 1","Last Prior Read 1","2022-08-13T23:24:30Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Orange","M","Nike","Article2","Style1","Ref3"
"2021-12-21T13:04:45Z","Event ID 2","EPC 3","Site 11","Exit Door ID 1","Last Prior Read 1","2022-11-06T09:58:23Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 5","Pink","L","Lee Cooper","Article1","Style4","Ref5"
"2021-11-06T23:39:47Z","Event ID 1","EPC 4","Site 10","Exit Door ID 4","","2022-07-30T12:07:43Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 2","Red","XXL","Zara","Article1","Style1","Ref4"
"2021-03-16T00:43:57Z","Event ID 5","EPC 1","Site 13","Exit Door ID 2","Last Prior Read 7","2023-05-25T01:44:23Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 5","Pink","M","Lee Cooper","Article7","Style7","Ref8"
"2023-04-07T17:50:40Z","Event ID 9","EPC 4","Site 15","Exit Door ID 3","Last Prior Read 3","2023-05-19T21:27:20Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 1","Orange","XXS","Madame","Article1","Style5","Ref3"
"2022-10-08T08:44:31Z","Event ID 4","EPC 2","Site 15","Exit Door ID 2","","2023-05-25T17:41:07Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Yellow","XXL","Bata","Artical4","Style3","Ref1"
"2021-08-18T14:23:35Z","Event ID 9","EPC 3","Site 13","Exit Door ID 1","Last Prior Read 4","2023-02-27T16:25:11Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 5","Black","XL","Adidas","Artical4","Style2","Ref2"
"2021-08-09T01:42:57Z","Event ID 2","EPC 3","Site 13","Exit Door ID 2","Last Prior Read 3","2022-12-23T01:07:30Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Red","XXXL","Madame","Article8","Style7","Ref3"
"2022-06-09T01:19:36Z","Event ID 7","EPC 5","Site 13","Exit Door ID 4","Last Prior Read 7","2022-11-04T00:40:19Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 1","Pink","XXL","Lee Cooper","Article6","Style6","Ref3"
"2022-06-18T12:44:57Z","Event ID 3","EPC 5","Site 10","Exit Door ID 4","Last Prior Read 4","2022-11-27T11:50:51Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Black","S","Adidas","Article6","Style7","Ref3"
"2020-07-03T07:55:32Z","Event ID 7","EPC 2","Site 14","Exit Door ID 3","Last Prior Read 2","2022-11-12T03:12:52Z","","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Green","XS","Puma","Article2","Style2","Ref2"
"2023-03-07T08:37:22Z","Event ID 5","EPC 2","Site 14","Exit Door ID 3","Last Prior Read 5","2022-09-15T17:33:35Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 2","Yellow","XL","Madame","Article8","Style3","Ref7"
"2023-01-16T11:29:00Z","Event ID 3","EPC 1","Site 10","Exit Door ID 2","Last Prior Read 3","2023-05-09T22:49:20Z","Transfer","","Product 2","Yellow","XXS","Lee Cooper","Article8","Style7","Ref7"
"2021-01-24T02:08:00Z","Event ID 7","EPC 4","Site 14","Exit Door ID 5","Last Prior Read 6","2023-06-15T10:00:55Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Orange","XXXL","Zara","Article6","Style3","Ref7"
"2021-12-11T12:51:31Z","Event ID 7","EPC 1","Site 12","Exit Door ID 1","Last Prior Read 4","2022-11-09T05:22:32Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Orange","XXL","Lee Cooper","Article1","Style3","Ref6"
"2021-12-03T17:21:15Z","Event ID 9","EPC 3","Site 15","Exit Door ID 1","Last Prior Read 3","2023-02-01T09:25:34Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 4","White","XXS","Puma","Article1","Style2","Ref3"
"2023-03-13T22:14:16Z","Event ID 4","EPC 2","Site 11","Exit Door ID 5","Last Prior Read 4","2022-10-14T18:01:45Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Pink","XL","Adidas","Article8","Style1","Ref5"
"2023-04-18T17:27:10Z","Event ID 5","EPC 3","Site 13","Exit Door ID 2","Last Prior Read 5","2023-01-23T10:12:35Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Red","L","Bata","Article1","Style1","Ref1"
"2022-06-12T03:59:06Z","Event ID 9","EPC 4","Site 15","Exit Door ID 4","Last Prior Read 7","2022-12-20T00:36:07Z","Employee","","Product 4","Red","XXL","Nike","Article5","Style3","Ref4"
"2022-02-28T10:59:01Z","Event ID 8","EPC 5","Site 11","Exit Door ID 5","Last Prior Read 1","2022-11-27T04:27:46Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 4","Red","XXS","Bata","Artical4","Style8","Ref8"
"2022-08-22T00:27:12Z","Event ID 8","EPC 2","Site 15","Exit Door ID 5","Last Prior Read 3","2023-05-20T06:42:06Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Black","XXXL","Zara","Article6","Style5","Ref8"
"2023-01-11T20:26:21Z","Event ID 8","EPC 5","Site 13","Exit Door ID 1","Last Prior Read 7","2022-08-07T02:46:11Z","Others","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 2","Yellow","XXS","Puma","Article5","Style7","Ref4"
"2020-07-29T18:13:26Z","Event ID 1","EPC 2","Site 12","Exit Door ID 2","Last Prior Read 1","2023-02-07T02:44:03Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 4","Pink","XXL","Madame","Article2","Style3","Ref3"
"2020-07-03T08:13:47Z","Event ID 6","EPC 3","Site 13","Exit Door ID 5","Last Prior Read 5","2023-03-08T08:06:02Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Pink","M","Nike","Artical4","Style1","Ref8"
"2022-05-04T13:03:26Z","Event ID 1","EPC 1","Site 12","Exit Door ID 4","Last Prior Read 6","2023-01-05T20:04:27Z","Transfer","","Product 1","Red","M","Adidas","Article2","Style5","Ref4"
"2022-03-13T13:41:07Z","Event ID 7","EPC 1","Site 15","Exit Door ID 3","Last Prior Read 5","2022-11-14T21:17:36Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 5","Blue","XXS","Puma","Article6","Style1","Ref3"
"2022-09-23T04:19:50Z","Event ID 1","EPC 4","Site 12","Exit Door ID 4","Last Prior Read 6","2023-04-12T05:16:56Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","White","L","Nike","Article8","Style3","Ref4"
"2023-04-15T18:14:10Z","Event ID 6","EPC 2","Site 11","Exit Door ID 4","Last Prior Read 4","2023-06-12T14:35:57Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","Orange","XXL","Puma","Article6","Style1","Ref2"
"2020-10-17T13:43:55Z","Event ID 8","EPC 5","Site 13","Exit Door ID 2","Last Prior Read 1","2023-05-10T07:17:18Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 2","Orange","XXS","Madame","Article2","Style1","Ref3"
"2020-07-18T21:53:09Z","Event ID 7","EPC 4","Site 11","Exit Door ID 5","Last Prior Read 6","2023-05-07T04:01:00Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Green","XXL","Adidas","Article1","Style8","Ref1"
"2020-12-31T18:03:19Z","Event ID 7","EPC 2","Site 12","Exit Door ID 5","Last Prior Read 5","2022-08-10T23:58:13Z","Omni Sale","","Product 1","Red","M","Lee Cooper","Article6","Style6","Ref5"
"2023-02-01T14:36:29Z","Event ID 5","EPC 3","Site 11","Exit Door ID 3","Last Prior Read 6","2022-11-05T00:47:44Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 2","Green","XL","Madame","Article2","Style7","Ref1"
"2022-12-17T19:43:44Z","Event ID 7","EPC 2","Site 10","Exit Door ID 5","Last Prior Read 1","2023-02-14T21:41:16Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 2","Pink","XS","Madame","Article5","Style7","Ref6"
"2023-03-12T10:47:47Z","Event ID 2","EPC 4","Site 14","Exit Door ID 1","","2022-06-03T18:18:38Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 4","Red","L","Nike","Article5","Style2","Ref4"
"2020-07-13T03:02:22Z","Event ID 7","EPC 4","Site 14","Exit Door ID 2","Last Prior Read 3","2023-05-24T19:30:20Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Green","L","Lee Cooper","Article7","Style6","Ref6"
"2021-08-29T02:16:32Z","Event ID 8","EPC 1","Site 13","Exit Door ID 1","Last Prior Read 1","2022-06-06T03:58:36Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 4","Red","XL","Adidas","Article1","Style7","Ref6"
"2021-06-04T03:35:29Z","Event ID 4","EPC 4","Site 15","Exit Door ID 3","Last Prior Read 1","2023-01-15T16:37:46Z","","","Product 1","Pink","XXS","Bata","Article1","Style6","Ref8"
"2021-07-15T10:41:47Z","Event ID 3","EPC 2","Site 14","Exit Door ID 1","","2023-03-22T01:02:26Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 3","Black","M","Zara","Article3","Style7","Ref5"
"2021-10-09T17:09:42Z","Event ID 3","EPC 2","Site 13","Exit Door ID 5","Last Prior Read 3","2022-09-12T16:45:51Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 5","Orange","S","Lee Cooper","Article1","Style1","Ref5"
"2023-01-15T07:07:07Z","Event ID 8","EPC 2","Site 12","Exit Door ID 4","Last Prior Read 6","2023-05-22T00:42:11Z","Omni Sale","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 3","White","XL","Zara","Article5","Style3","Ref6"
"2022-03-04T00:09:15Z","Event ID 2","EPC 5","Site 12","Exit Door ID 3","Last Prior Read 1","2022-12-21T18:11:37Z","Transfer","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 5","Black","XXL","Adidas","Article7","Style4","Ref2"
"2021-10-19T06:02:22Z","Event ID 6","EPC 2","Site 12","Exit Door ID 5","Last Prior Read 6","2022-09-21T12:32:06Z","External Theft","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 3","Orange","XL","Bata","Article5","Style7","Ref2"
"2022-12-27T23:43:12Z","Event ID 4","EPC 4","Site 11","Exit Door ID 4","Last Prior Read 5","2022-12-12T21:01:08Z","Others","","Product 2","Orange","XL","Adidas","Article1","Style8","Ref8"
"2022-10-07T12:43:50Z","Event ID 6","EPC 2","Site 12","Exit Door ID 3","Last Prior Read 4","2022-08-20T11:50:06Z","Not a loss Event","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerBlazes.mp4","Product 1","Black","M","Madame","Article6","Style1","Ref4"
"2022-05-08T14:58:30Z","Event ID 2","EPC 4","Site 10","Exit Door ID 3","Last Prior Read 5","2023-02-24T06:36:32Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerEscapes.mp4","Product 4","Black","XXL","Lee Cooper","Article5","Style8","Ref7"
"2022-10-09T22:16:10Z","Event ID 3","EPC 2","Site 10","Exit Door ID 3","Last Prior Read 7","2023-02-27T18:31:57Z","Mixed","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ForBiggerFun.mp4","Product 1","Pink","M","Bata","Article5","Style3","Ref2"
"2023-04-17T06:01:10Z","Event ID 4","EPC 1","Site 15","Exit Door ID 5","Last Prior Read 2","2023-05-07T22:08:19Z","Employee","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/BigBuckBunny.mp4","Product 1","Red","XXXL","Puma","Article1","Style3","Ref4"
"2020-09-21T09:20:32Z","Event ID 3","EPC 2","Site 14","Exit Door ID 1","Last Prior Read 7","2022-07-29T20:22:56Z","Organized Crime","http://commondatastorage.googleapis.com/gtv-videos-bucket/sample/ElephantsDream.mp4","Product 1","White","XXS","Bata","Article1","Style8","Ref1"
"2023-02-19T12:52:29Z","Event ID 1","EPC 1","Site 10","Exit Door ID 4","Last Prior Read 4","2023-04-26T23:03:15Z","Mixed","","Product 4","White","XXXL","Nike","Article7","Style4","Ref6"
